sentence,label,label_idx
What happens if there is a COVID-19 case at my child's school?,What's the school reaction to Covid-19 among Jewish kids at Jewish school?,164
What happens if there is a COVID-19 case at my child's school?,What transpires if there's an instance of Covid-19 at my kids' charter school?,164
What happens if there is a COVID-19 case at my child's school?,"If there's a case found in homeschool learning pods/pandemic pods, what's next?",164
What happens if there is a COVID-19 case at my child's school?,How does the school administration react to a Covid-19 positive at a Montessori school?,164
What is the difference between the third shot and a booster shot?,What are the variants between third inoculation and booster?,161
What is the difference between the third shot and a booster shot?,Can you highlight the variances between shot three and booster injection?,161
What is the difference between the third shot and a booster shot?,Don't third shot and booster mean the same thing?,161
What is the difference between the third shot and a booster shot?,Enlighten me about the contrasts between the third jab and the booster.,161
What is the difference between the third shot and a booster shot?,Can you tell me what sets the third dose apart from the booster?,161
What is the difference between the third shot and a booster shot?,Is there a disparities between the third injection and the booster jab?,161
What is the difference between the third shot and a booster shot?,"Health jargons confuse me, what do they mean by third shot and booster shot, aren't they the same?",161
What is the difference between the third shot and a booster shot?,"I'm scared of vaccines, is there something crucial I should know about the third shot and booster shot?",161
What is the difference between the third shot and a booster shot?,"I have an aversion to vaccines, but I hear people talk about third shot and booster shot. Are they the same or different?",161
What is the difference between the third shot and a booster shot?,What sets apart the third vaccination from the booster?,161
What is the difference between the third shot and a booster shot?,"There's this talk about third dose and the booster, what does that mean and are they any different?",161
What is the difference between the third shot and a booster shot?,Is there a divergence between third jab and booster vaccination?,161
What is the difference between the third shot and a booster shot?,I'm unsure about the third shot and booster shot stuff. Can you help?,161
What is the difference between the third shot and a booster shot?,"Third shot and booster shot, any difference or it's all the same stuff?",161
What is the difference between the third shot and a booster shot?,"The terms third shot and booster shot seem confusing, can you explain?",161
What is the difference between the third shot and a booster shot?,Am I correct to infer that the 3rd shot and the booster are similar?,161
What is the difference between the third shot and a booster shot?,Break down for me the differences between the third dose and the booster.,161
What is the difference between the third shot and a booster shot?,"Please, explain how third shot varies from booster shot.",161
What is the difference between the third shot and a booster shot?,Does the 3rd vaccine differ from the booster injection?,161
What is the difference between the third shot and a booster shot?,Can you provide information on how third dose contrasts with a booster?,161
What is the difference between the third shot and a booster shot?,I have come across the terms third shot and booster shot. Are they synonymous in their context?,161
